Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu_name,HDD,SSD,Hybrid,Flash_Storage,Gpu_brand,os,Price
HP,2 in 1 Convertible,8,2.77,0,0,143.05,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,63052.7
Dell,Notebook,8,2.44,0,0,218.11,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,100335.04
Lenovo,Notebook,2,1.65,0,0,120.55,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,66941.52
Asus,Notebook,8,2.13,0,0,120.55,Other Processor,0.0,128.0,0.0,0.0,Intel,Mac,62932.27
Acer,Gaming,8,3.47,1,1,194.95,AMD Processor,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,82696.46
HP,Gaming,8,4.35,0,0,132.07,Other Processor,500.0,0.0,0.0,0.0,Nvidia,Mac,74019.93
Apple,Netbook,32,1.11,1,0,129.58,Intel Core i3,1000.0,0.0,0.0,0.0,Intel,Windows,116848.97
Acer,Gaming,6,3.86,0,0,218.11,Intel Core i5,0.0,0.0,0.0,32.0,Nvidia,Windows,98511.12
Apple,Ultrabook,12,0.99,0,0,179.1,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,114000.85
Lenovo,Notebook,4,2.65,0,0,163.18,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,97753.5
Lenovo,Notebook,8,1.61,0,0,138.68,Intel Core i3,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,93292.2
Chuwi,Ultrabook,4,1.29,0,0,194.95,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,65622.19
Dell,Netbook,4,1.24,0,0,132.07,AMD Processor,1000.0,256.0,0.0,0.0,AMD,Windows,69691.18
Asus,Notebook,32,1.53,0,0,112.74,Intel Core i5,0.0,256.0,0.0,0.0,Intel,Windows,148774.97
Mediacom,Notebook,8,1.83,1,1,176.06,Intel Core i3,0.0,256.0,0.0,0.0,AMD,Windows,104509.4
Chuwi,Notebook,8,1.58,0,0,141.21,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Windows,76498.31
Mediacom,Ultrabook,4,1.16,0,1,158.48,Intel Core i5,500.0,0.0,0.0,0.0,Intel,Windows,67893.27
Dell,Notebook,8,1.2,0,0,141.21,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,123385.92
Lenovo,Notebook,32,1.23,1,1,183.58,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,194622.22
Dell,Notebook,4,2.36,0,0,146.86,Other Intel Processor,0.0,0.0,0.0,32.0,Intel,Windows,41143.52
Lenovo,Gaming,4,4.61,0,0,169.45,Intel Core i5,500.0,0.0,0.0,0.0,AMD,Windows,63128.45
HP,Ultrabook,16,0.97,0,1,326.36,Intel Core i5,0.0,0.0,1000.0,0.0,Intel,Windows,122442.26
Acer,2 in 1 Convertible,16,1.35,0,0,157.35,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,98015.41
Razer,Notebook,32,2.57,0,0,120.55,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,117806.65
Mediacom,Workstation,4,3.97,1,1,137.68,Other Intel Processor,0.0,0.0,0.0,32.0,AMD,Windows,57597.1
Asus,Gaming,8,4.09,0,0,127.34,AMD Processor,1000.0,0.0,0.0,0.0,AMD,Windows,59291.54
Samsung,Gaming,8,2.51,0,1,163.18,Intel Core i5,1000.0,0.0,0.0,0.0,AMD,Windows,88481.52
Dell,Ultrabook,8,0.95,0,1,179.1,AMD Processor,500.0,0.0,0.0,0.0,AMD,Windows,68794.12
Apple,Notebook,4,1.85,0,1,129.58,Intel Core i3,500.0,0.0,0.0,0.0,Nvidia,Mac,71623.53
Dell,Notebook,4,2.73,0,0,218.11,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,119573.34
Toshiba,Gaming,32,3.37,0,1,176.23,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,188294.46
Google,Notebook,16,2.72,0,1,201.26,Other Intel Processor,2000.0,128.0,0.0,0.0,Intel,Windows,98775.73
Dell,2 in 1 Convertible,4,2.66,0,0,143.05,Intel Core i7,500.0,0.0,0.0,0.0,Intel,Windows,67485.1
Dell,Notebook,4,1.99,0,0,104.47,Other Processor,2000.0,128.0,0.0,0.0,Nvidia,Windows,83250.68
Toshiba,Notebook,8,1.86,0,0,130.62,Other Intel Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,82487.59
MSI,Notebook,8,1.32,0,0,90.58,Other Processor,0.0,0.0,0.0,64.0,Nvidia,Windows,69620.58
MSI,Ultrabook,8,1.47,0,0,183.58,Intel Core i3,0.0,256.0,0.0,0.0,AMD,Windows,89618.82
Microsoft,Notebook,4,1.4,0,1,290.81,AMD Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,93951.01
Google,2 in 1 Convertible,4,1.47,0,0,111.14,Other Processor,500.0,0.0,0.0,0.0,Intel,Windows,47340.04
Lenovo,Netbook,4,1.44,0,0,137.68,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,73457.3
Dell,Gaming,4,3.66,0,1,169.45,Other Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,118391.4
Lenovo,Ultrabook,16,1.08,0,0,104.47,AMD Processor,0.0,1000.0,0.0,0.0,AMD,Windows,151565.27
Lenovo,Notebook,4,2.35,0,1,165.63,Intel Core i7,0.0,256.0,0.0,0.0,Intel,Windows,92240.27
Apple,Gaming,8,4.55,0,0,97.94,Intel Core i3,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,122651.64
Dell,Gaming,8,2.97,0,0,179.1,Other Intel Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,78782.54
Dell,Ultrabook,8,1.07,0,0,194.95,AMD Processor,0.0,512.0,0.0,0.0,AMD,Windows,109112.38
MSI,Notebook,8,1.46,0,1,234.98,Other Intel Processor,2000.0,0.0,0.0,0.0,Nvidia,Windows,103557.75
Huawei,Notebook,4,1.57,0,0,158.48,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,49973.59
Chuwi,2 in 1 Convertible,2,1.87,0,0,150.28,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,75239.82
MSI,Notebook,24,1.99,0,0,125.37,Other Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,141516.61
Asus,2 in 1 Convertible,8,2.0,1,1,189.91,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,92617.77
Lenovo,Netbook,8,1.44,0,0,90.58,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,114209.75
MSI,Workstation,16,2.75,1,0,189.91,AMD Processor,32.0,0.0,0.0,0.0,Nvidia,Windows,113824.13
Dell,Netbook,16,1.29,0,0,194.95,Intel Core i3,0.0,128.0,0.0,0.0,Intel,Windows,94451.73
Dell,Notebook,8,1.47,0,0,152.98,AMD Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,95461.69
Xiaomi,Notebook,4,2.25,0,0,111.94,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,40487.19
Lenovo,Ultrabook,8,1.48,0,1,338.91,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,140519.51
HP,Gaming,4,2.57,0,1,389.9,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,103599.34
Asus,Ultrabook,6,1.05,0,0,146.86,Other Intel Processor,1000.0,0.0,0.0,0.0,Intel,Windows,55862.23
Dell,Workstation,8,2.56,0,0,130.59,Other Intel Processor,0.0,128.0,0.0,0.0,Intel,Windows,60866.14
Asus,Notebook,24,1.98,0,0,176.23,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,133494.76
Asus,Notebook,8,1.22,0,0,194.95,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,98184.21
Acer,Workstation,6,2.78,0,0,135.09,AMD Processor,0.0,0.0,0.0,32.0,AMD,Windows,58255.76
Dell,Gaming,8,3.19,0,0,125.37,Intel Core i7,0.0,1000.0,0.0,0.0,AMD,Windows,157799.4
Lenovo,Notebook,16,2.38,0,1,176.23,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Mac,122677.37
Asus,Notebook,32,2.75,0,1,129.58,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,153332.91
Dell,Ultrabook,8,1.46,0,0,130.59,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Windows,77754.5
Lenovo,Gaming,16,2.32,0,0,189.91,Intel Core i3,0.0,0.0,0.0,64.0,AMD,Windows,94383.57
MSI,Notebook,8,1.8,0,0,111.94,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,94957.17
Acer,Netbook,16,1.28,0,0,157.35,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,100122.26
Lenovo,Gaming,6,2.12,0,0,119.72,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,77000.39
Chuwi,Notebook,8,1.56,0,0,135.09,Other Processor,0.0,1000.0,0.0,0.0,Intel,Windows,136874.67
Dell,Notebook,6,2.77,0,1,218.11,Intel Core i7,0.0,256.0,0.0,0.0,Intel,Windows,98754.93
Dell,Notebook,4,2.78,0,0,194.95,Intel Core i7,2000.0,0.0,0.0,0.0,Intel,Windows,75360.82
Lenovo,Gaming,8,3.85,0,1,176.23,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,104078.3
Microsoft,Gaming,32,2.88,0,1,234.98,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,155353.49
Toshiba,2 in 1 Convertible,32,2.3,0,0,100.45,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,144801.61
Mediacom,Ultrabook,4,1.39,1,1,189.91,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,127161.65
HP,Ultrabook,8,1.22,0,0,158.48,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,106100.26
Asus,Ultrabook,6,1.19,0,1,158.48,Intel Core i7,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,77027.4
Lenovo,Notebook,4,1.87,0,0,101.76,Other Intel Processor,1000.0,512.0,0.0,0.0,Intel,Windows,79660.81
Chuwi,Gaming,8,3.43,0,1,119.72,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,112283.14
Acer,Notebook,16,2.65,0,0,120.55,AMD Processor,0.0,512.0,0.0,0.0,AMD,Windows,124337.89
Dell,Netbook,16,1.28,0,0,155.16,Intel Core i3,0.0,512.0,0.0,0.0,AMD,Mac,134262.88
Asus,Notebook,4,2.04,0,0,135.09,Intel Core i5,2000.0,0.0,0.0,0.0,AMD,Windows,61881.46
Dell,Notebook,8,1.48,0,0,92.18,AMD Processor,500.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,54238.5
Microsoft,Workstation,32,3.33,0,1,143.05,Other Processor,0.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,156028.11
Asus,2 in 1 Convertible,32,1.22,0,0,129.58,Intel Core i7,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,164098.87
Chuwi,Notebook,8,2.21,0,0,135.09,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,56694.24
MSI,Notebook,12,1.77,0,0,194.95,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,122251.29
Fujitsu,Ultrabook,4,1.17,1,1,146.86,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,125774.78
Asus,Notebook,8,1.82,0,1,176.23,Intel Core i7,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,123092.5
Huawei,Notebook,4,1.48,0,0,138.68,Intel Core i5,500.0,0.0,0.0,0.0,Nvidia,Windows,85262.39
Dell,Notebook,8,1.71,0,0,176.23,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,100074.16
Lenovo,Ultrabook,24,0.94,0,0,130.2,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,130288.37
HP,Notebook,4,2.69,0,0,119.72,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Windows,79042.38
HP,Workstation,8,4.07,1,0,143.05,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,108304.79
Apple,Notebook,16,1.4,0,0,117.83,Other Processor,500.0,0.0,0.0,0.0,AMD,Windows,89698.14
Apple,Notebook,16,1.58,0,0,137.68,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Windows,111763.01
Microsoft,Notebook,2,2.08,0,0,156.23,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,37069.87
MSI,Ultrabook,4,1.19,0,0,129.58,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,62871.95
Dell,Notebook,16,2.42,0,0,189.91,Intel Core i5,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,93262.67
Lenovo,Ultrabook,16,0.94,0,1,389.9,Other Intel Processor,500.0,0.0,0.0,0.0,Intel,Windows,116994.07
Apple,Gaming,4,2.46,0,0,183.58,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,98065.07
Asus,Gaming,4,3.78,0,0,119.72,Intel Core i7,0.0,512.0,0.0,0.0,Intel,Windows,97293.72
Lenovo,Ultrabook,16,1.15,0,1,169.78,AMD Processor,1000.0,128.0,0.0,0.0,AMD,Mac,117889.55
HP,Gaming,8,4.4,0,0,146.86,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,100027.08
Asus,Workstation,16,3.44,0,1,141.21,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,104362.15
Acer,Ultrabook,4,1.43,0,0,143.05,Other Intel Processor,1000.0,256.0,0.0,0.0,Nvidia,Windows,92457.43
Dell,Gaming,8,3.51,0,0,155.16,Other Intel Processor,0.0,128.0,0.0,0.0,AMD,Others/No OS/Linux,78016.0
Huawei,Notebook,16,1.94,0,0,111.14,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,101594.14
HP,Ultrabook,8,1.29,0,0,90.58,AMD Processor,1000.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,78150.57
Dell,Ultrabook,8,0.97,0,1,169.45,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,124130.84
Asus,Ultrabook,4,0.91,0,0,127.34,Intel Core i3,0.0,256.0,0.0,0.0,Intel,Windows,69211.79
Asus,Notebook,8,2.38,0,0,169.45,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,82378.57
Asus,Notebook,8,1.76,0,0,141.21,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,79326.47
Huawei,Ultrabook,4,1.34,0,0,176.23,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,117430.64
MSI,Notebook,8,2.57,0,0,90.58,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,118925.24
Chuwi,2 in 1 Convertible,8,2.5,0,0,85.17,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Windows,97566.8
Asus,Notebook,16,2.7,0,0,129.58,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,98655.46
Dell,Notebook,64,2.42,0,1,176.23,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,255470.68
Dell,Netbook,8,1.57,1,1,137.68,Other Intel Processor,0.0,0.0,0.0,32.0,AMD,Windows,69370.0
MSI,Ultrabook,4,1.09,0,0,104.47,AMD Processor,500.0,0.0,0.0,0.0,AMD,Others/No OS/Linux,48261.8
HP,Gaming,8,4.19,0,1,218.11,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Mac,77521.32
Mediacom,Notebook,4,1.54,0,0,112.74,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,109486.86
Acer,Gaming,8,3.6,0,0,111.94,Intel Core i5,0.0,256.0,0.0,0.0,AMD,Mac,87689.96
HP,2 in 1 Convertible,16,2.25,0,0,135.09,Intel Core i7,0.0,256.0,0.0,0.0,Intel,Windows,121201.81
HP,Notebook,4,1.63,0,0,176.23,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,92597.93
Lenovo,Notebook,8,1.27,1,1,271.96,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,115802.44
HP,Notebook,64,1.34,0,0,158.48,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,231458.05
Lenovo,Ultrabook,24,1.01,0,0,97.94,AMD Processor,0.0,0.0,0.0,32.0,Intel,Windows,84163.72
HP,Notebook,4,1.36,0,0,183.58,Intel Core i3,0.0,256.0,0.0,0.0,AMD,Mac,82554.65
Fujitsu,Notebook,24,1.87,0,0,104.47,AMD Processor,0.0,1000.0,0.0,0.0,Intel,Others/No OS/Linux,160003.42
HP,Notebook,16,2.42,0,1,146.86,Intel Core i7,1000.0,0.0,0.0,0.0,AMD,Windows,116266.39
Asus,Workstation,8,4.11,1,1,189.91,Intel Core i3,1000.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,114368.43
Acer,Notebook,4,1.85,0,0,176.23,Intel Core i7,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,122753.06
Acer,Notebook,8,2.19,1,1,264.14,AMD Processor,1000.0,0.0,0.0,0.0,AMD,Windows,102046.38
Acer,Notebook,4,2.48,0,0,101.76,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,40823.95
Acer,Notebook,16,2.02,0,1,194.95,Other Intel Processor,0.0,512.0,0.0,0.0,AMD,Others/No OS/Linux,135802.31
Xiaomi,Ultrabook,8,1.6,0,1,253.21,Intel Core i5,0.0,512.0,0.0,0.0,Intel,Windows,128723.11
Samsung,Gaming,4,4.03,0,0,135.98,Other Processor,2000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,65043.46
Asus,Notebook,4,2.62,0,1,194.95,AMD Processor,0.0,0.0,0.0,64.0,Intel,Windows,46583.85
MSI,Notebook,8,2.37,0,1,176.23,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,119805.72
HP,Ultrabook,16,1.09,0,0,157.35,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,140641.83
Xiaomi,Notebook,4,1.65,0,0,189.91,AMD Processor,0.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,64292.89
HP,Ultrabook,12,1.49,0,0,179.1,Intel Core i3,1000.0,128.0,0.0,0.0,Nvidia,Windows,109726.37
Microsoft,Workstation,64,4.04,0,0,137.68,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,263790.46
HP,2 in 1 Convertible,8,1.58,0,0,119.72,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Windows,57787.91
Chuwi,Gaming,16,2.04,0,0,98.16,Intel Core i5,500.0,0.0,0.0,0.0,Nvidia,Windows,94158.48
HP,Gaming,8,2.19,0,0,155.16,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,106199.27
Acer,Notebook,6,2.58,0,1,143.05,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,94925.02
MSI,Ultrabook,4,1.58,0,0,100.45,AMD Processor,1000.0,0.0,0.0,0.0,Intel,Windows,32381.56
Samsung,Gaming,8,4.04,0,0,218.11,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,108338.52
Dell,Notebook,8,2.36,0,0,90.58,Intel Core i5,0.0,128.0,0.0,0.0,Nvidia,Windows,97715.48
Dell,Notebook,8,1.57,1,1,276.05,AMD Processor,0.0,256.0,0.0,0.0,Intel,Windows,100425.71
Lenovo,Notebook,8,1.98,0,0,116.08,Intel Core i5,0.0,128.0,0.0,0.0,AMD,Windows,79900.36
Dell,Notebook,6,1.76,0,0,163.18,Intel Core i3,1000.0,128.0,0.0,0.0,Intel,Windows,64264.79
Dell,2 in 1 Convertible,16,2.76,0,1,338.91,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,120536.29
Toshiba,Ultrabook,8,1.16,0,0,138.68,Intel Core i3,1000.0,128.0,0.0,0.0,Nvidia,Windows,85981.36
MSI,Notebook,6,2.6,1,1,163.18,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,102888.2
Apple,Notebook,8,2.49,0,0,101.76,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,93287.6
Dell,Notebook,4,1.77,0,0,158.48,AMD Processor,0.0,0.0,0.0,32.0,Nvidia,Others/No OS/Linux,73855.99
Lenovo,Ultrabook,4,1.25,0,0,131.13,AMD Processor,1000.0,128.0,0.0,0.0,Intel,Mac,57565.9
Toshiba,Ultrabook,8,1.27,0,0,116.08,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,113643.86
Acer,Ultrabook,2,1.58,0,1,163.18,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Others/No OS/Linux,112054.08
Mediacom,Notebook,4,2.28,0,1,259.93,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,78026.27
Vaio,Gaming,4,3.8,0,0,121.29,Intel Core i5,1000.0,128.0,0.0,0.0,Intel,Others/No OS/Linux,63887.18
Dell,Notebook,16,1.47,0,1,156.23,AMD Processor,2000.0,0.0,0.0,0.0,Nvidia,Windows,117421.89
Asus,2 in 1 Convertible,4,2.21,0,1,189.91,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,92688.54
HP,Netbook,8,1.17,0,1,163.18,AMD Processor,0.0,512.0,0.0,0.0,Intel,Windows,100441.96
Chuwi,Netbook,24,1.43,0,0,179.1,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,128707.53
Toshiba,Notebook,64,2.03,0,0,218.11,Other Intel Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,255887.41
HP,Notebook,8,1.52,0,1,189.91,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,118508.08
HP,Notebook,4,2.75,0,1,293.72,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,83515.15
Dell,Notebook,16,1.31,0,0,156.23,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,94592.98
Dell,Notebook,8,1.97,0,0,111.14,Intel Core i5,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,88883.99
Asus,Notebook,8,1.7,0,1,189.91,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Mac,110539.58
Microsoft,Notebook,8,2.53,0,0,194.95,Other Intel Processor,500.0,0.0,0.0,0.0,AMD,Windows,73250.79
HP,Ultrabook,8,1.15,0,1,183.58,AMD Processor,0.0,0.0,1000.0,0.0,Nvidia,Windows,89768.21
Google,Ultrabook,8,1.37,0,0,163.18,Other Processor,1000.0,0.0,0.0,0.0,AMD,Windows,71822.01
HP,2 in 1 Convertible,8,1.74,1,0,194.95,Other Processor,0.0,128.0,0.0,0.0,Intel,Windows,76838.54
Apple,Notebook,8,1.55,0,1,389.9,Other Intel Processor,1000.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,112172.93
MSI,2 in 1 Convertible,16,2.14,1,1,143.05,AMD Processor,0.0,512.0,0.0,0.0,Intel,Others/No OS/Linux,129102.4
Samsung,Notebook,4,2.52,0,0,179.1,Other Processor,0.0,256.0,0.0,0.0,Intel,Windows,70580.81
Asus,Notebook,4,2.65,0,0,156.23,Other Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,73185.67
Microsoft,Notebook,8,2.25,0,0,189.91,Other Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,101142.37
Asus,Notebook,6,1.8,0,0,158.48,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,99695.14
Dell,2 in 1 Convertible,16,1.36,0,0,189.91,Other Intel Processor,0.0,128.0,0.0,0.0,Nvidia,Windows,119992.71
Lenovo,2 in 1 Convertible,16,2.49,0,1,239.45,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,114479.4
Dell,Workstation,8,2.73,0,0,165.63,AMD Processor,0.0,256.0,0.0,0.0,AMD,Others/No OS/Linux,92634.72
Apple,Gaming,8,3.96,0,0,121.29,Other Processor,0.0,512.0,0.0,0.0,Intel,Windows,89066.95
HP,Notebook,4,2.05,0,0,158.48,AMD Processor,0.0,128.0,0.0,0.0,Nvidia,Mac,78297.58
Dell,Notebook,16,2.59,0,0,176.23,Other Intel Processor,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,111999.08
Lenovo,Notebook,4,2.12,0,0,97.94,AMD Processor,0.0,0.0,0.0,32.0,Nvidia,Windows,55777.46
Asus,Ultrabook,4,1.45,0,0,135.09,Other Intel Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,113078.51
Asus,Ultrabook,12,1.23,0,0,156.23,Intel Core i7,0.0,0.0,1000.0,0.0,Intel,Windows,78361.88
HP,Notebook,8,2.61,0,0,116.08,AMD Processor,500.0,0.0,0.0,0.0,Nvidia,Windows,71177.38
Microsoft,Gaming,4,4.68,0,0,92.29,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Others/No OS/Linux,71496.86
HP,Gaming,4,3.54,1,1,137.68,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,117511.25
Asus,2 in 1 Convertible,16,2.16,1,0,127.34,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Windows,122849.2
Razer,Notebook,8,2.58,1,1,157.35,Other Intel Processor,0.0,512.0,0.0,0.0,Intel,Windows,104628.52
Xiaomi,Notebook,8,1.4,1,1,244.77,AMD Processor,0.0,256.0,0.0,0.0,Intel,Others/No OS/Linux,92239.51
HP,Ultrabook,4,1.42,0,0,155.16,Other Intel Processor,500.0,0.0,0.0,0.0,Nvidia,Others/No OS/Linux,67338.03
Lenovo,Notebook,8,1.32,0,0,106.11,AMD Processor,500.0,0.0,0.0,0.0,Intel,Windows,54735.05
Lenovo,Notebook,4,1.89,0,0,100.45,AMD Processor,0.0,512.0,0.0,0.0,Nvidia,Windows,103371.24
Acer,Gaming,4,4.49,0,0,92.18,Other Processor,1000.0,128.0,0.0,0.0,Nvidia,Others/No OS/Linux,75393.39
Dell,Notebook,16,2.03,0,0,119.72,AMD Processor,0.0,128.0,0.0,0.0,Intel,Windows,78150.16
Dell,Notebook,8,2.74,0,0,97.94,Intel Core i7,1000.0,0.0,0.0,0.0,Intel,Others/No OS/Linux,71918.11
HP,Gaming,2,4.08,0,0,165.63,Other Intel Processor,0.0,256.0,0.0,0.0,Intel,Windows,67791.99
Fujitsu,Notebook,32,2.46,0,0,99.77,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,139443.23
Asus,Ultrabook,8,1.02,0,0,97.94,Other Intel Processor,0.0,1000.0,0.0,0.0,Nvidia,Others/No OS/Linux,153670.73
Apple,Notebook,32,2.71,0,0,114.73,AMD Processor,0.0,256.0,0.0,0.0,Nvidia,Mac,157823.59
Acer,Gaming,32,3.38,0,0,157.35,AMD Processor,1000.0,0.0,0.0,0.0,Nvidia,Windows,141298.67
Toshiba,Gaming,4,2.24,0,1,251.57,Intel Core i5,500.0,0.0,0.0,0.0,Intel,Windows,72987.8
HP,Ultrabook,8,1.37,1,1,212.23,Intel Core i5,0.0,256.0,0.0,0.0,Nvidia,Windows,126949.54
Acer,Workstation,4,4.13,0,1,176.23,Intel Core i3,500.0,0.0,0.0,0.0,AMD,Windows,61195.92
Acer,2 in 1 Convertible,8,1.93,0,0,141.21,AMD Processor,0.0,1000.0,0.0,0.0,Intel,Windows,136075.67
